2024-01-01 13:00:00,NAME,111.27121217159628
2024-01-01 14:00:00,NAME,111.22011879680194
2024-01-01 15:00:00,NAME,110.91199456534623
2024-01-01 16:00:00,NAME,112.19539637715133
2024-01-01 17:00:00,NAME,112.21933033988806
2024-01-01 18:00:00,NAME,112.79724090237323
2024-01-01 19:00:00,NAME,113.32577854141431
2024-01-01 20:00:00,NAME,113.2848271393607
2024-01-01 21:00:00,NAME,113.47331269155193
2024-01-01 22:00:00,NAME,114.20125671883744
2024-01-01 23:00:00,NAME,115.10645850091872
2024-01-02 00:00:00,NAME,115.8120037886368
2024-01-02 01:00:00,NAME,117.40901004211923
2024-01-02 02:00:00,NAME,118.36186480065983
2024-01-02 03:00:00,NAME,117.77785518206174
2024-01-02 04:00:00,NAME,117.69969937002385
2024-01-02 05:00:00,NAME,117.3771063520151
2024-01-02 06:00:00,NAME,116.6460785484656
2024-01-02 07:00:00,NAME,116.48213605346825
2024-01-02 08:00:00,NAME,116.9652246602343
2024-01-02 09:00:00,NAME,116.39450969862604
2024-01-02 10:00:00,NAME,116.95610170731801
2024-01-02 11:00:00,NAME,116.24359897678126
2024-01-02 12:00:00,NAME,116.04347323893649
2024-01-02 13:00:00,NAME,115.34141325268628
2024-01-02 14:00:00,NAME,114.33490543732677
2024-01-02 15:00:00,NAME,113.04281858664653
2024-01-02 16:00:00,NAME,113.00110397346346
2024-01-02 17:00:00,NAME,112.602351741775
2024-01-02 18:00:00,NAME,112.10448430714985
2024-01-02 19:00:00,NAME,111.74367610749668
2024-01-02 20:00:00,NAME,111.7514648453939
2024-01-02 21:00:00,NAME,110.19012585873054
2024-01-02 22:00:00,NAME,109.73009631831019
2024-01-02 23:00:00,NAME,110.13696358423256
2024-01-03 00:00:00,NAME,110.95510057808208
2024-01-03 01:00:00,NAME,110.84386893241725
2024-01-03 02:00:00,NAME,110.34123102792044
2024-01-03 03:00:00,NAME,110.47241406270678
2024-01-03 04:00:00,NAME,110.71002381462814
2024-01-03 05:00:00,NAME,111.39134725026366
2024-01-03 06:00:00,NAME,111.8312392196446
2024-01-03 07:00:00,NAME,110.9004718935867
2024-01-03 08:00:00,NAME,109.88062769649541
2024-01-03 09:00:00,NAME,110.45761601291372
2024-01-03 10:00:00,NAME,107.98711510213163
2024-01-03 11:00:00,NAME,108.29590014084107
2024-01-03 12:00:00,NAME,101.17408266159025
2024-01-03 13:00:00,NAME,102.2031046150717
2024-01-03 14:00:00,NAME,100.98599964378946
2024-01-03 15:00:00,NAME,100.76495885303456
2024-01-03 16:00:00,NAME,100.95626800381984
2024-01-03 17:00:00,NAME,100.45337889753169
2024-01-03 18:00:00,NAME,100.54853734092872
2024-01-03 19:00:00,NAME,100.80983492491593
2024-01-03 20:00:00,NAME,101.50830944042612
2024-01-03 21:00:00,NAME,102.31758815899263
2024-01-03 22:00:00,NAME,102.68883850053051
2024-01-03 23:00:00,NAME,102.35911443110415
2024-01-04 00:00:00,NAME,103.32127473453176
2024-01-04 01:00:00,NAME,103.11359777007358
2024-01-04 02:00:00,NAME,103.34553885103291
2024-01-04 03:00:00,NAME,103.17113899931364
2024-01-04 04:00:00,NAME,103.34601797746232
2024-01-04 05:00:00,NAME,103.24627914108846
2024-01-04 06:00:00,NAME,103.40596360980652
2024-01-04 07:00:00,NAME,103.31269228620495
2024-01-04 08:00:00,NAME,103.38625195383138
2024-01-04 09:00:00,NAME,103.35353684263008
2024-01-04 10:00:00,NAME,103.08577245593959
2024-01-04 11:00:00,NAME,103.06905778186893
2024-01-04 12:00:00,NAME,103.40506062669097
2024-01-04 13:00:00,NAME,103.83483632666459
2024-01-04 14:00:00,NAME,103.59883388085159
2024-01-04 15:00:00,NAME,103.5431970323797
2024-01-04 16:00:00,NAME,104.2718300120825
2024-01-04 17:00:00,NAME,104.40102264952492
2024-01-04 18:00:00,NAME,104.42630405946744
2024-01-04 19:00:00,NAME,104.3229192391613
2024-01-04 20:00:00,NAME,104.28562768463168
2024-01-04 21:00:00,NAME,104.4001028247202
2024-01-04 22:00:00,NAME,104.24566885392039
2024-01-04 23:00:00,NAME,104.16739322927029
2024-01-05 00:00:00,NAME,105.09698808946858
2024-01-05 01:00:00,NAME,105.47245262480418
2024-01-05 02:00:00,NAME,104.87043697547824
2024-01-05 03:00:00,NAME,104.19651834246666
2024-01-05 04:00:00,NAME,103.5283848592581
2024-01-05 05:00:00,NAME,103.24817775462601
2024-01-05 06:00:00,NAME,103.19409679684732
2024-01-05 07:00:00,NAME,103.62399510181176
2024-01-05 08:00:00,NAME,104.00454474072451
2024-01-05 09:00:00,NAME,102.78313919552579
2024-01-05 10:00:00,NAME,103.74499020275498
2024-01-05 11:00:00,NAME,103.19137267315648
2024-01-05 12:00:00,NAME,102.72648047238353
2024-01-05 13:00:00,NAME,102.46182503855698
2024-01-05 14:00:00,NAME,101.70876801587947
2024-01-05 15:00:00,NAME,100.87804693577647
2024-01-05 16:00:00,NAME,101.41089521710069
2024-01-05 17:00:00,NAME,100.68148176593878
2024-01-05 18:00:00,NAME,100.89596437842589
2024-01-05 19:00:00,NAME,101.07297217989263
2024-01-05 20:00:00,NAME,101.25693471176031
2024-01-05 21:00:00,NAME,101.43757765058683
2024-01-05 22:00:00,NAME,101.37692285244714
2024-01-05 23:00:00,NAME,101.8838350557218
2024-01-06 00:00:00,NAME,102.72828571074137
2024-01-06 01:00:00,NAME,102.07464652073945
2024-01-06 02:00:00,NAME,101.8835635707279
2024-01-06 03:00:00,NAME,101.88572794226735
2024-01-06 04:00:00,NAME,101.55835831955619
2024-01-06 05:00:00,NAME,100.21575085491567
2024-01-06 06:00:00,NAME,98.71845097711373
2024-01-06 07:00:00,NAME,97.90247203763106
2024-01-06 08:00:00,NAME,98.92958648044204
2024-01-06 09:00:00,NAME,99.562272796356
2024-01-06 10:00:00,NAME,99.2447798545598
2024-01-06 11:00:00,NAME,99.29679561104426
2024-01-06 12:00:00,NAME,99.49039689206985
2024-01-06 13:00:00,NAME,99.25953631103168
2024-01-06 14:00:00,NAME,99.84110774151664
2024-01-06 15:00:00,NAME,99.9670228106951
2024-01-06 16:00:00,NAME,100.01149513238288
2024-01-06 17:00:00,NAME,99.9498632942141
2024-01-06 18:00:00,NAME,100.02655660015138
2024-01-06 19:00:00,NAME,99.91250969791004
2024-01-06 20:00:00,NAME,99.78847342836524
2024-01-06 21:00:00,NAME,99.59188088503254
2024-01-06 22:00:00,NAME,99.24474996453178
2024-01-06 23:00:00,NAME,98.84858427831358
2024-01-07 00:00:00,NAME,99.49310761283584
2024-01-07 01:00:00,NAME,99.82537917860573
2024-01-07 02:00:00,NAME,99.84018957645111
2024-01-07 03:00:00,NAME,99.23096231186878
2024-01-07 04:00:00,NAME,99.38234466067082
2024-01-07 05:00:00,NAME,99.70518808275747
2024-01-07 06:00:00,NAME,99.58383206092985
2024-01-07 07:00:00,NAME,99.56995374367291
2024-01-07 08:00:00,NAME,99.49529650192056
2024-01-07 09:00:00,NAME,98.75904003007378
2024-01-07 10:00:00,NAME,98.3057403706228
2024-01-07 11:00:00,NAME,98.51611847374788
2024-01-07 12:00:00,NAME,98.4121045089181
2024-01-07 13:00:00,NAME,98.90168296660744
2024-01-07 14:00:00,NAME,98.91033998891143
2024-01-07 15:00:00,NAME,98.59853453515869
2024-01-07 16:00:00,NAME,98.12850138754494
2024-01-07 17:00:00,NAME,97.4018948056112
2024-01-07 18:00:00,NAME,97.88693062465558
2024-01-07 19:00:00,NAME,98.16151518219277
2024-01-07 20:00:00,NAME,98.18915633049197
2024-01-07 21:00:00,NAME,97.77381037336751
2024-01-07 22:00:00,NAME,96.22317992345955
2024-01-07 23:00:00,NAME,94.79330401271845
2024-01-08 00:00:00,NAME,94.82140791931651
2024-01-08 01:00:00,NAME,92.99950193300076
2024-01-08 02:00:00,NAME,92.0103927752471
2024-01-08 03:00:00,NAME,90.05259789878808
2024-01-08 04:00:00,NAME,91.07858405039228
2024-01-08 05:00:00,NAME,91.59131200751754
2024-01-08 06:00:00,NAME,93.19745387217769
2024-01-08 07:00:00,NAME,93.9896065761253
2024-01-08 08:00:00,NAME,94.12939483727615
2024-01-08 09:00:00,NAME,94.17865317319502
2024-01-08 10:00:00,NAME,94.21149767117191
2024-01-08 11:00:00,NAME,94.37108521862613
2024-01-08 12:00:00,NAME,95.7281676862042
2024-01-08 13:00:00,NAME,96.47815893075376
2024-01-08 14:00:00,NAME,96.25475999977306
2024-01-08 15:00:00,NAME,95.78401218420068
2024-01-08 16:00:00,NAME,95.57433918546849
2024-01-08 17:00:00,NAME,95.42957948350147
2024-01-08 18:00:00,NAME,97.58595979207344
2024-01-08 19:00:00,NAME,98.82505883775303
2024-01-08 20:00:00,NAME,99.04890636130592
2024-01-08 21:00:00,NAME,113.81427771654894
2024-01-08 22:00:00,NAME,98.8409978019938
2024-01-08 23:00:00,NAME,98.99594506845521
2024-01-09 00:00:00,NAME,98.26563753405145
2024-01-09 01:00:00,NAME,97.71870210843366
2024-01-09 02:00:00,NAME,97.54894359342893
2024-01-09 03:00:00,NAME,97.41317424071399
2024-01-09 04:00:00,NAME,97.41228211458183
2024-01-09 05:00:00,NAME,97.69838665287178
2024-01-09 06:00:00,NAME,97.15796788736708
2024-01-09 07:00:00,NAME,97.17036990138837
2024-01-09 08:00:00,NAME,97.1045708864588
2024-01-09 09:00:00,NAME,95.92155116028373
2024-01-09 10:00:00,NAME,95.62798746454395
2024-01-09 11:00:00,NAME,95.71885314699124
2024-01-09 12:00:00,NAME,95.3269774872864
2024-01-09 13:00:00,NAME,94.38374853463779
2024-01-09 14:00:00,NAME,94.41224078969469
2024-01-09 15:00:00,NAME,93.84614364776722
2024-01-09 16:00:00,NAME,93.85799440551
2024-01-09 17:00:00,NAME,93.77519143068956
2024-01-09 18:00:00,NAME,94.45997975243368
2024-01-09 19:00:00,NAME,94.62014763452493
2024-01-09 20:00:00,NAME,93.77483016581675
2024-01-09 21:00:00,NAME,94.21287293194473
2024-01-09 22:00:00,NAME,96.26120259846495
2024-01-09 23:00:00,NAME,95.79283736444053
2024-01-10 00:00:00,NAME,97.51669613375806
2024-01-10 01:00:00,NAME,98.07277120730369
2024-01-10 02:00:00,NAME,97.90936878949226
2024-01-10 03:00:00,NAME,97.44010250695423
2024-01-10 04:00:00,NAME,97.45459287744791
2024-01-10 05:00:00,NAME,98.31488074948747
2024-01-10 06:00:00,NAME,98.9005542528101
2024-01-10 07:00:00,NAME,98.96180802846419
2024-01-10 08:00:00,NAME,98.86659711683795
2024-01-10 09:00:00,NAME,99.17352018012281
2024-01-10 10:00:00,NAME,102.77487057697806
2024-01-10 11:00:00,NAME,102.48209040620418
2024-01-10 12:00:00,NAME,100.83748129739178
2024-01-10 13:00:00,NAME,99.26539245203746
2024-01-10 14:00:00,NAME,99.1169301267819
2024-01-10 15:00:00,NAME,100.74636285199271
2024-01-10 16:00:00,NAME,101.3669885634233
2024-01-10 17:00:00,NAME,100.6444145863906
2024-01-10 18:00:00,NAME,100.98391961483844
2024-01-10 19:00:00,NAME,102.09874827527322
2024-01-10 20:00:00,NAME,102.6701101533328
2024-01-10 21:00:00,NAME,105.28946676038181
2024-01-10 22:00:00,NAME,107.00826299901398
2024-01-10 23:00:00,NAME,108.02476679635241
2024-01-11 00:00:00,NAME,108.0197479055742
2024-01-11 01:00:00,NAME,109.44842130238612
2024-01-11 02:00:00,NAME,108.70654904215172
2024-01-11 03:00:00,NAME,108.84238997397422
2024-01-11 04:00:00,NAME,110.22511680993267
2024-01-11 05:00:00,NAME,109.59050628675048
2024-01-11 06:00:00,NAME,108.50467574471712
2024-01-11 07:00:00,NAME,108.39771330924498
2024-01-11 08:00:00,NAME,109.54991720728971
2024-01-11 09:00:00,NAME,110.93230315761663
2024-01-11 10:00:00,NAME,113.03033507936955
2024-01-11 11:00:00,NAME,114.86992252794907
2024-01-11 12:00:00,NAME,115.68519326294103
2024-01-11 13:00:00,NAME,115.55574049562127
2024-01-11 14:00:00,NAME,115.13905981615973
2024-01-11 15:00:00,NAME,111.57161349046022
2024-01-11 16:00:00,NAME,108.64759069038304
2024-01-11 17:00:00,NAME,109.05415966829014
2024-01-11 18:00:00,NAME,109.51952576328863
2024-01-11 19:00:00,NAME,109.53386123725268
2024-01-11 20:00:00,NAME,109.70076258844811
2024-01-11 21:00:00,NAME,108.94887918318751
